path,session,subject_id,finger_id,image_name,height,width,channels,size_bytes,status
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_3\02.jpg,1st_session,105,3,02.jpg,480,640,3,13355,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_3\03.jpg,1st_session,105,3,03.jpg,480,640,3,13297,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_3\04.jpg,1st_session,105,3,04.jpg,480,640,3,13219,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_3\05.jpg,1st_session,105,3,05.jpg,480,640,3,13203,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_3\06.jpg,1st_session,105,3,06.jpg,480,640,3,13270,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_4\01.jpg,1st_session,105,4,01.jpg,480,640,3,13241,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_4\02.jpg,1st_session,105,4,02.jpg,480,640,3,13138,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_4\03.jpg,1st_session,105,4,03.jpg,480,640,3,13127,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_4\04.jpg,1st_session,105,4,04.jpg,480,640,3,12941,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_4\05.jpg,1st_session,105,4,05.jpg,480,640,3,12968,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\105_4\06.jpg,1st_session,105,4,06.jpg,480,640,3,12771,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_1\01.jpg,1st_session,106,1,01.jpg,480,640,3,12961,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_1\02.jpg,1st_session,106,1,02.jpg,480,640,3,12867,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_1\03.jpg,1st_session,106,1,03.jpg,480,640,3,12848,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_1\04.jpg,1st_session,106,1,04.jpg,480,640,3,12833,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_1\05.jpg,1st_session,106,1,05.jpg,480,640,3,12791,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_1\06.jpg,1st_session,106,1,06.jpg,480,640,3,12897,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_2\01.jpg,1st_session,106,2,01.jpg,480,640,3,13355,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_2\02.jpg,1st_session,106,2,02.jpg,480,640,3,13084,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_2\03.jpg,1st_session,106,2,03.jpg,480,640,3,13097,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_2\04.jpg,1st_session,106,2,04.jpg,480,640,3,13137,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_2\05.jpg,1st_session,106,2,05.jpg,480,640,3,13154,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_2\06.jpg,1st_session,106,2,06.jpg,480,640,3,13150,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_3\01.jpg,1st_session,106,3,01.jpg,480,640,3,12875,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_3\02.jpg,1st_session,106,3,02.jpg,480,640,3,12981,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_3\03.jpg,1st_session,106,3,03.jpg,480,640,3,13003,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_3\04.jpg,1st_session,106,3,04.jpg,480,640,3,12924,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_3\05.jpg,1st_session,106,3,05.jpg,480,640,3,12841,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_3\06.jpg,1st_session,106,3,06.jpg,480,640,3,13093,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_4\01.jpg,1st_session,106,4,01.jpg,480,640,3,12716,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_4\02.jpg,1st_session,106,4,02.jpg,480,640,3,12830,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_4\03.jpg,1st_session,106,4,03.jpg,480,640,3,12525,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_4\04.jpg,1st_session,106,4,04.jpg,480,640,3,12474,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_4\05.jpg,1st_session,106,4,05.jpg,480,640,3,12578,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\106_4\06.jpg,1st_session,106,4,06.jpg,480,640,3,12659,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_1\01.jpg,1st_session,107,1,01.jpg,480,640,3,13977,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_1\02.jpg,1st_session,107,1,02.jpg,480,640,3,13835,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_1\03.jpg,1st_session,107,1,03.jpg,480,640,3,14001,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_1\04.jpg,1st_session,107,1,04.jpg,480,640,3,13839,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_1\05.jpg,1st_session,107,1,05.jpg,480,640,3,13804,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_1\06.jpg,1st_session,107,1,06.jpg,480,640,3,13458,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_2\01.jpg,1st_session,107,2,01.jpg,480,640,3,13881,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_2\02.jpg,1st_session,107,2,02.jpg,480,640,3,13981,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_2\03.jpg,1st_session,107,2,03.jpg,480,640,3,13622,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_2\04.jpg,1st_session,107,2,04.jpg,480,640,3,13738,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_2\05.jpg,1st_session,107,2,05.jpg,480,640,3,13182,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_2\06.jpg,1st_session,107,2,06.jpg,480,640,3,13288,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_3\01.jpg,1st_session,107,3,01.jpg,480,640,3,12956,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_3\02.jpg,1st_session,107,3,02.jpg,480,640,3,12876,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_3\03.jpg,1st_session,107,3,03.jpg,480,640,3,12872,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_3\04.jpg,1st_session,107,3,04.jpg,480,640,3,12898,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_3\05.jpg,1st_session,107,3,05.jpg,480,640,3,13025,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_3\06.jpg,1st_session,107,3,06.jpg,480,640,3,13009,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_4\01.jpg,1st_session,107,4,01.jpg,480,640,3,13329,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_4\02.jpg,1st_session,107,4,02.jpg,480,640,3,13523,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_4\03.jpg,1st_session,107,4,03.jpg,480,640,3,13604,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_4\04.jpg,1st_session,107,4,04.jpg,480,640,3,13566,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_4\05.jpg,1st_session,107,4,05.jpg,480,640,3,13240,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\107_4\06.jpg,1st_session,107,4,06.jpg,480,640,3,13459,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_1\01.jpg,1st_session,108,1,01.jpg,480,640,3,14249,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_1\02.jpg,1st_session,108,1,02.jpg,480,640,3,14376,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_1\03.jpg,1st_session,108,1,03.jpg,480,640,3,14342,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_1\04.jpg,1st_session,108,1,04.jpg,480,640,3,14276,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_1\05.jpg,1st_session,108,1,05.jpg,480,640,3,14238,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_1\06.jpg,1st_session,108,1,06.jpg,480,640,3,14347,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_2\01.jpg,1st_session,108,2,01.jpg,480,640,3,14518,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_2\02.jpg,1st_session,108,2,02.jpg,480,640,3,14453,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_2\03.jpg,1st_session,108,2,03.jpg,480,640,3,14417,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_2\04.jpg,1st_session,108,2,04.jpg,480,640,3,14362,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_2\05.jpg,1st_session,108,2,05.jpg,480,640,3,14719,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_2\06.jpg,1st_session,108,2,06.jpg,480,640,3,14457,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_3\01.jpg,1st_session,108,3,01.jpg,480,640,3,14600,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_3\02.jpg,1st_session,108,3,02.jpg,480,640,3,14609,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_3\03.jpg,1st_session,108,3,03.jpg,480,640,3,14659,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_3\04.jpg,1st_session,108,3,04.jpg,480,640,3,14857,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_3\05.jpg,1st_session,108,3,05.jpg,480,640,3,14404,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_3\06.jpg,1st_session,108,3,06.jpg,480,640,3,14596,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_4\01.jpg,1st_session,108,4,01.jpg,480,640,3,14384,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_4\02.jpg,1st_session,108,4,02.jpg,480,640,3,14605,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_4\03.jpg,1st_session,108,4,03.jpg,480,640,3,14338,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_4\04.jpg,1st_session,108,4,04.jpg,480,640,3,13966,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_4\05.jpg,1st_session,108,4,05.jpg,480,640,3,14281,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\108_4\06.jpg,1st_session,108,4,06.jpg,480,640,3,14457,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_1\01.jpg,1st_session,109,1,01.jpg,480,640,3,14689,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_1\02.jpg,1st_session,109,1,02.jpg,480,640,3,14681,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_1\03.jpg,1st_session,109,1,03.jpg,480,640,3,14421,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_1\04.jpg,1st_session,109,1,04.jpg,480,640,3,14372,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_1\05.jpg,1st_session,109,1,05.jpg,480,640,3,14237,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_1\06.jpg,1st_session,109,1,06.jpg,480,640,3,14399,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_2\01.jpg,1st_session,109,2,01.jpg,480,640,3,14633,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_2\02.jpg,1st_session,109,2,02.jpg,480,640,3,14631,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_2\03.jpg,1st_session,109,2,03.jpg,480,640,3,14610,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_2\04.jpg,1st_session,109,2,04.jpg,480,640,3,14576,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_2\05.jpg,1st_session,109,2,05.jpg,480,640,3,14211,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_2\06.jpg,1st_session,109,2,06.jpg,480,640,3,14194,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_3\01.jpg,1st_session,109,3,01.jpg,480,640,3,14494,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_3\02.jpg,1st_session,109,3,02.jpg,480,640,3,14440,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_3\03.jpg,1st_session,109,3,03.jpg,480,640,3,14386,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_3\04.jpg,1st_session,109,3,04.jpg,480,640,3,14355,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_3\05.jpg,1st_session,109,3,05.jpg,480,640,3,14277,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_3\06.jpg,1st_session,109,3,06.jpg,480,640,3,14275,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_4\01.jpg,1st_session,109,4,01.jpg,480,640,3,14629,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_4\02.jpg,1st_session,109,4,02.jpg,480,640,3,14640,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_4\03.jpg,1st_session,109,4,03.jpg,480,640,3,14664,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_4\04.jpg,1st_session,109,4,04.jpg,480,640,3,14588,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_4\05.jpg,1st_session,109,4,05.jpg,480,640,3,14684,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\109_4\06.jpg,1st_session,109,4,06.jpg,480,640,3,14551,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_1\01.jpg,1st_session,110,1,01.jpg,480,640,3,14011,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_1\02.jpg,1st_session,110,1,02.jpg,480,640,3,13975,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_1\03.jpg,1st_session,110,1,03.jpg,480,640,3,14107,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_1\04.jpg,1st_session,110,1,04.jpg,480,640,3,14009,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_1\05.jpg,1st_session,110,1,05.jpg,480,640,3,14036,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_1\06.jpg,1st_session,110,1,06.jpg,480,640,3,14044,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_2\01.jpg,1st_session,110,2,01.jpg,480,640,3,14229,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_2\02.jpg,1st_session,110,2,02.jpg,480,640,3,14110,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_2\03.jpg,1st_session,110,2,03.jpg,480,640,3,14073,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_2\04.jpg,1st_session,110,2,04.jpg,480,640,3,14079,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_2\05.jpg,1st_session,110,2,05.jpg,480,640,3,14060,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_2\06.jpg,1st_session,110,2,06.jpg,480,640,3,14073,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_3\01.jpg,1st_session,110,3,01.jpg,480,640,3,13348,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_3\02.jpg,1st_session,110,3,02.jpg,480,640,3,13496,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_3\03.jpg,1st_session,110,3,03.jpg,480,640,3,13684,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_3\04.jpg,1st_session,110,3,04.jpg,480,640,3,13610,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\110_3\05.jpg,1st_session,110,3,05.jpg,480,640,3,13699,OK
